PROSPECTID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL
37183,3,2,1,1,0,0.333,0,0.333,0.667,1,0,0.333,0,1,0,0,0,1,0,0,3,0,2,40,3
37184,2,1,1,0,1,0,0.5,0.5,0.5,0,1,0,0.5,0,0,0,0,1,0,1,1,1,0,19,13
37185,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,3,3
37186,2,0,2,1,0,0.5,0,1,0,2,0,1,0,1,0,0,2,0,0,0,0,2,0,10,2
37187,2,0,2,0,0,0,0,1,0,1,0,0.5,0,0,1,0,1,0,0,0,1,1,0,38,6
37188,8,8,0,0,1,0,0.125,0,1,0,1,0,0.125,0,0,0,0,7,1,0,8,0,0,134,28
37189,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,70,70
37190,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,90,90
37191,9,3,6,0,0,0,0,0.667,0.333,0,0,0,0,3,1,0,0,0,0,1,8,1,7,155,14
37192,4,2,2,2,1,0.5,0.25,0.5,0.5,3,1,0.75,0.25,2,0,0,3,0,0,1,0,4,0,32,1
37193,3,1,2,0,0,0,0,0.667,0.333,1,0,0.333,0,0,1,0,1,0,0,0,1,2,1,50,11
37194,2,1,1,0,0,0,0,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,1,1,1,54,23
37195,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14,14
37196,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,13,13
37197,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,34,34
37198,2,2,0,0,1,0,0.5,0,1,0,1,0,0.5,0,2,0,0,0,0,0,2,0,0,43,28
37199,2,0,2,1,0,0.5,0,1,0,2,0,1,0,0,0,0,2,0,0,0,0,2,0,11,2
37200,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21,21
37201,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,9,9
37202,8,4,4,0,1,0,0.125,0.5,0.5,3,2,0.375,0.25,0,2,0,5,0,0,1,2,6,0,30,7
37203,4,2,2,0,2,0,0.5,0.5,0.5,0,2,0,0.5,0,1,0,2,0,0,1,1,3,0,40,14
37204,6,5,1,0,0,0,0,0.167,0.833,0,0,0,0,0,2,0,0,0,3,1,5,1,0,74,40
37205,5,4,1,0,0,0,0,0.2,0.8,0,0,0,0,0,3,0,0,0,1,1,4,1,0,158,47
37206,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,14
37207,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,57,30
37208,17,10,7,2,6,0.118,0.353,0.412,0.588,7,8,0.412,0.471,1,1,0,14,0,0,2,1,16,0,28,3
37209,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,25,25
37210,5,0,5,1,0,0.2,0,1,0,4,0,0.8,0,1,0,0,3,0,0,0,0,5,2,110,5
37211,10,3,7,4,3,0.4,0.3,0.7,0.3,8,3,0.8,0.3,1,0,0,3,0,0,0,2,8,7,15,3
37212,33,23,10,3,3,0.091,0.091,0.303,0.697,7,4,0.212,0.121,2,4,0,7,17,0,1,25,8,4,79,3
37213,2,1,1,1,0,0.5,0,0.5,0.5,1,0,0.5,0,0,0,0,2,0,0,0,0,2,0,71,5
37214,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,36,36
37215,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,5,5
37216,8,6,2,0,0,0,0,0.25,0.75,0,0,0,0,0,0,5,2,0,1,0,1,7,0,221,75
37217,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21,21
37218,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,12
37219,7,5,2,0,0,0,0,0.286,0.714,1,0,0.143,0,0,0,1,0,0,0,6,0,7,0,162,9
37220,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22,22
37221,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,23,23
37222,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,10,10
37223,3,1,2,1,1,0.333,0.333,0.667,0.333,2,1,0.667,0.333,1,0,0,1,2,0,0,2,1,0,18,6
37224,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,8,8
37225,5,2,3,0,0,0,0,0.6,0.4,2,1,0.4,0.2,1,2,1,0,0,0,2,2,3,0,61,7
37226,4,1,3,3,1,0.75,0.25,0.75,0.25,3,1,0.75,0.25,1,0,0,1,1,0,1,1,3,1,50,1
37227,2,0,2,0,0,0,0,1,0,1,0,0.5,0,1,1,0,1,0,0,0,1,1,0,14,7
37228,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,8,8
37229,4,0,4,2,0,0.5,0,1,0,2,0,0.5,0,0,2,0,2,0,0,0,2,2,0,45,4
37230,2,1,1,0,0,0,0,0.5,0.5,1,0,0.5,0,0,2,0,0,0,0,0,2,0,0,41,6
37231,30,26,4,2,2,0.067,0.067,0.133,0.867,2,2,0.067,0.067,0,1,0,10,15,0,2,16,14,2,157,3
37232,5,5,0,0,1,0,0.2,0,1,0,1,0,0.2,0,0,0,1,4,0,0,4,1,0,60,18
37233,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,29
37234,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,9,9
37235,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,10,10
37236,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,23,23
37237,2,1,1,0,1,0,0.5,0.5,0.5,1,1,0.5,0.5,0,0,0,1,0,0,0,0,2,1,17,9
37238,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,57,42
37239,4,0,4,0,0,0,0,1,0,2,0,0.5,0,0,0,0,4,0,0,0,0,4,0,22,8
37240,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,11,11
37241,7,4,3,0,0,0,0,0.429,0.571,1,1,0.143,0.143,0,2,2,1,0,0,2,2,5,0,48,8
37242,2,0,2,0,0,0,0,1,0,2,0,1,0,1,0,0,1,0,0,0,0,2,1,7,7
37243,3,3,0,0,1,0,0.333,0,1,0,2,0,0.667,0,1,0,0,0,0,0,3,0,2,47,31
37244,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,38,38
37245,2,1,1,0,0,0,0,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,2,0,1,43,14
37246,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,4,4
37247,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,7,7
37248,4,3,1,0,0,0,0,0.25,0.75,1,1,0.25,0.25,0,0,0,0,0,0,0,4,0,4,28,8
37249,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,13,13
37250,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,12,12
37251,2,0,2,0,0,0,0,1,0,1,0,0.5,0,0,1,0,0,0,1,0,2,0,0,14,9
37252,4,1,3,0,0,0,0,0.75,0.25,2,0,0.5,0,1,3,0,0,0,0,0,4,0,1,38,7
37253,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,28,28
37254,8,2,6,1,0,0.125,0,0.75,0.25,4,0,0.5,0,2,1,3,2,0,2,0,3,5,0,175,4
37255,22,15,7,3,1,0.136,0.045,0.318,0.682,7,6,0.318,0.273,0,1,2,2,3,0,0,18,4,14,59,1
37256,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,108,108
37257,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,44,44
37258,2,0,2,0,0,0,0,1,0,1,0,0.5,0,0,1,0,1,0,0,0,1,1,0,18,7
37259,26,10,16,3,1,0.115,0.038,0.615,0.385,9,1,0.346,0.038,11,2,0,0,12,0,0,17,9,12,82,1
37260,11,8,3,1,2,0.091,0.182,0.273,0.727,2,3,0.182,0.273,2,0,0,0,3,0,0,11,0,8,40,5
37261,5,3,2,0,0,0,0,0.4,0.6,1,0,0.2,0,1,1,0,0,4,0,0,5,0,0,51,8
37262,22,13,9,2,2,0.091,0.091,0.409,0.591,6,4,0.273,0.182,2,3,1,9,1,1,4,5,17,3,182,3
37263,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,4,4
37264,14,4,10,5,2,0.357,0.143,0.714,0.286,11,2,0.786,0.143,1,1,1,8,2,0,0,3,11,2,82,3
37265,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,50,50
37266,2,0,2,2,0,1,0,1,0,2,0,1,0,1,0,0,1,0,0,0,0,2,1,3,3
37267,2,2,0,0,1,0,0.5,0,1,0,1,0,0.5,0,0,0,2,0,0,0,0,2,0,22,14
37268,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,6,6
37269,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,36,36
37270,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,7,7
37271,4,2,2,1,2,0.25,0.5,0.5,0.5,3,2,0.75,0.5,0,0,0,3,0,0,0,0,4,1,49,4
37272,14,8,6,6,2,0.429,0.143,0.429,0.571,6,2,0.429,0.143,5,0,0,2,1,0,0,10,4,11,62,2
37273,2,0,2,1,0,0.5,0,1,0,1,0,0.5,0,1,2,0,0,0,0,0,2,0,0,17,5
37274,12,10,2,0,0,0,0,0.167,0.833,1,2,0.083,0.167,0,0,0,0,4,0,0,10,2,8,87,11
37275,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,7,7
37276,4,1,3,1,0,0.25,0,0.75,0.25,2,0,0.5,0,2,3,0,0,0,1,0,4,0,0,45,3
37277,2,0,2,0,0,0,0,1,0,1,0,0.5,0,1,1,0,0,0,0,0,1,1,1,52,6
37278,3,0,3,2,0,0.667,0,1,0,3,0,1,0,0,0,0,1,0,0,0,2,1,2,7,5
37279,4,1,3,0,0,0,0,0.75,0.25,2,0,0.5,0,0,1,0,0,3,0,0,4,0,0,97,7
37280,2,1,1,0,0,0,0,0.5,0.5,1,1,0.5,0.5,1,0,0,0,0,0,0,2,0,2,13,9
37281,3,1,2,1,1,0.333,0.333,0.667,0.333,2,1,0.667,0.333,0,0,0,2,0,0,0,0,3,1,39,6
37282,14,13,1,0,0,0,0,0.071,0.929,0,0,0,0,0,1,0,0,10,1,2,12,2,0,143,27
37283,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,6,6
37284,9,1,8,2,0,0.222,0,0.889,0.111,3,0,0.333,0,1,3,1,1,1,0,0,4,5,3,56,3
37285,14,12,2,0,0,0,0,0.143,0.857,1,1,0.071,0.071,0,1,0,0,9,0,0,13,1,4,64,7
37286,8,2,6,2,0,0.25,0,0.75,0.25,4,0,0.5,0,0,0,1,1,0,0,4,0,8,2,51,3
37287,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,35,26
37288,3,0,3,2,0,0.667,0,1,0,3,0,1,0,3,0,0,1,0,0,0,1,2,2,10,2
37289,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,9,9
37290,5,1,4,1,0,0.2,0,0.8,0.2,2,1,0.4,0.2,1,0,0,0,2,0,0,2,3,3,47,4
37291,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,32,32
37292,26,14,12,1,1,0.038,0.038,0.462,0.538,5,1,0.192,0.038,8,0,0,2,10,0,1,16,10,13,78,4
37293,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,36,20
37294,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,8,8
37295,3,3,0,0,0,0,0,0,1,0,1,0,0.333,0,0,0,0,0,0,0,3,0,3,46,13
37296,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13,13
37297,9,7,2,1,0,0.111,0,0.222,0.778,3,5,0.333,0.556,1,0,0,4,0,0,1,0,9,4,25,2
37298,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,19
37299,2,0,2,0,0,0,0,1,0,1,0,0.5,0,1,0,0,1,0,0,0,0,2,1,14,7
37300,4,0,4,0,0,0,0,1,0,2,0,0.5,0,0,0,0,3,0,0,0,0,4,1,15,8
37301,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,30,30
37302,20,19,1,0,0,0,0,0.05,0.95,0,0,0,0,0,1,0,0,19,0,0,20,0,0,52,17
37303,9,0,9,9,0,1,0,1,0,9,0,1,0,3,7,0,2,0,0,0,7,2,0,6,2
37304,10,5,5,2,2,0.2,0.2,0.5,0.5,6,3,0.6,0.3,2,2,0,5,0,0,0,2,8,3,180,2
37305,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,2
37306,3,2,1,0,0,0,0,0.333,0.667,0,0,0,0,0,1,0,0,0,0,0,2,1,2,158,31
37307,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25,25
37308,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,9,9
37309,2,0,2,2,0,1,0,1,0,2,0,1,0,2,1,0,0,0,0,0,2,0,1,4,1
37310,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,8,8
37311,3,2,1,0,0,0,0,0.333,0.667,0,0,0,0,0,0,0,1,1,0,0,2,1,1,65,20
37312,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,13,13
37313,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,136,136
37314,13,6,7,3,1,0.231,0.077,0.538,0.462,7,5,0.538,0.385,1,2,0,2,0,0,0,2,11,9,33,2
37315,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,106,106
37316,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,14,14
37317,7,3,4,0,0,0,0,0.571,0.429,2,1,0.286,0.143,0,0,0,0,6,0,0,6,1,1,38,7
37318,2,0,2,0,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,0,0,2,0,8,8
37319,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,35,35
37320,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,35,35
37321,3,2,1,0,0,0,0,0.333,0.667,1,0,0.333,0,0,0,0,1,2,0,0,2,1,0,47,8
37322,85,79,6,0,1,0,0.012,0.071,0.929,0,2,0,0.024,0,0,1,2,81,0,1,81,4,0,46,15
37323,4,2,2,0,0,0,0,0.5,0.5,0,1,0,0.25,0,1,1,0,0,0,2,1,3,0,49,32
37324,4,1,3,0,0,0,0,0.75,0.25,1,0,0.25,0,1,1,0,1,0,0,0,3,1,2,28,8
37325,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,32,32
37326,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,63,63
37327,12,9,3,1,1,0.083,0.083,0.25,0.75,2,1,0.167,0.083,2,0,0,0,7,0,0,8,4,5,102,5
37328,7,3,4,2,1,0.286,0.143,0.571,0.429,4,3,0.571,0.429,1,0,0,0,0,0,2,5,2,5,55,2
37329,2,2,0,0,1,0,0.5,0,1,1,2,0.5,1,0,0,0,2,0,0,0,0,2,0,14,8
37330,2,1,1,1,0,0.5,0,0.5,0.5,1,0,0.5,0,0,1,0,0,0,1,0,2,0,0,209,5
37331,4,1,3,1,0,0.25,0,0.75,0.25,1,0,0.25,0,0,1,1,0,0,0,0,3,1,2,139,4
37332,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,27,27
37333,2,0,2,1,0,0.5,0,1,0,1,0,0.5,0,0,1,0,0,0,0,0,2,0,1,42,3
37334,4,0,4,3,0,0.75,0,1,0,3,0,0.75,0,2,0,0,4,0,0,0,0,4,0,14,2
37335,6,1,5,3,0,0.5,0,0.833,0.167,4,0,0.667,0,2,1,0,3,0,1,0,2,4,1,59,2
37336,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,7,7
37337,7,4,3,2,1,0.286,0.143,0.429,0.571,3,2,0.429,0.286,2,0,0,0,1,0,0,7,0,6,36,2
37338,3,1,2,0,0,0,0,0.667,0.333,0,0,0,0,0,1,0,0,0,0,0,2,1,2,110,50
37339,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,3,3
37340,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,79,79
37341,6,1,5,1,1,0.167,0.167,0.833,0.167,2,1,0.333,0.167,0,3,0,2,0,0,1,3,3,0,31,3
37342,2,2,0,1,1,0.5,0.5,0,1,1,1,0.5,0.5,0,1,0,0,0,0,1,1,1,0,53,5
37343,11,8,3,2,1,0.182,0.091,0.273,0.727,2,1,0.182,0.091,1,1,0,0,7,1,0,11,0,2,143,6
37344,2,1,1,0,0,0,0,0.5,0.5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,57,47
37345,5,3,2,0,0,0,0,0.4,0.6,1,1,0.2,0.2,0,1,0,3,0,1,0,2,3,0,98,11
37346,14,11,3,3,2,0.214,0.143,0.214,0.786,3,2,0.214,0.143,1,0,0,5,0,1,5,1,13,3,81,2
37347,5,4,1,0,1,0,0.2,0.2,0.8,0,1,0,0.2,0,2,0,0,2,0,0,5,0,1,186,16
37348,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,11,11
37349,3,1,2,1,1,0.333,0.333,0.667,0.333,2,1,0.667,0.333,2,0,0,0,0,0,1,2,1,2,16,4
37350,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,20,20
37351,3,0,3,1,0,0.333,0,1,0,3,0,1,0,0,0,1,2,0,0,0,0,3,0,10,3
37352,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,16
37353,6,3,3,2,0,0.333,0,0.5,0.5,2,0,0.333,0,0,4,1,1,0,0,0,4,2,0,136,4
37354,2,1,1,1,0,0.5,0,0.5,0.5,1,0,0.5,0,2,1,1,0,0,0,0,1,1,0,56,2
37355,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,93,31
37356,3,2,1,1,1,0.333,0.333,0.333,0.667,1,1,0.333,0.333,0,1,0,0,0,0,2,1,2,0,75,3
37357,3,0,3,0,0,0,0,1,0,1,0,0.333,0,0,0,0,1,0,0,0,0,3,2,19,6
37358,2,0,2,0,0,0,0,1,0,1,0,0.5,0,2,0,0,0,0,0,0,2,0,2,12,7
37359,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,48,19
37360,3,0,3,3,0,1,0,1,0,3,0,1,0,1,0,0,0,0,0,0,3,0,3,3,2
37361,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,4,4
37362,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,10,10
37363,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,5,5
37364,2,1,1,1,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,1,1,1,0,0,0,0,1,1,0,48,4
37365,22,14,8,4,7,0.182,0.318,0.364,0.636,8,7,0.364,0.318,1,0,0,15,0,0,2,0,22,5,31,2
37366,9,5,4,2,1,0.222,0.111,0.444,0.556,4,2,0.444,0.222,0,2,0,0,4,0,0,9,0,3,90,2
37367,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14,14
37368,8,4,4,1,1,0.125,0.125,0.5,0.5,3,2,0.375,0.25,2,0,0,2,0,0,0,0,8,6,93,4
37369,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,15
37370,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,28,28
37371,2,0,2,2,0,1,0,1,0,2,0,1,0,2,1,0,1,0,0,0,1,1,0,3,2
37372,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,58,34
37373,12,10,2,0,0,0,0,0.167,0.833,2,0,0.167,0,1,1,0,2,7,0,0,9,3,2,111,6
37374,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,39,39
37375,2,1,1,1,0,0.5,0,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,18,6
37376,8,4,4,1,0,0.125,0,0.5,0.5,3,0,0.375,0,0,0,0,1,4,0,0,7,1,3,61,2
37377,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,158,158
37378,3,2,1,0,0,0,0,0.333,0.667,0,1,0,0.333,0,0,0,0,1,0,0,3,0,2,35,20
37379,9,1,8,5,0,0.556,0,0.889,0.111,8,1,0.889,0.111,4,1,0,5,0,0,0,2,7,3,14,2
37380,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,42,32
37381,4,2,2,1,0,0.25,0,0.5,0.5,2,1,0.5,0.25,2,0,0,1,2,0,1,2,2,0,34,1
37382,5,4,1,0,2,0,0.4,0.2,0.8,1,3,0.2,0.6,0,1,0,4,0,0,0,1,4,0,47,11
37383,2,0,2,1,0,0.5,0,1,0,1,0,0.5,0,1,1,0,1,0,0,0,1,1,0,28,3
37384,6,1,5,4,0,0.667,0,0.833,0.167,4,1,0.667,0.167,0,1,0,0,2,0,0,3,3,3,126,4
37385,3,1,2,1,1,0.333,0.333,0.667,0.333,3,1,1,0.333,1,0,0,0,3,0,0,3,0,0,10,2
37386,4,3,1,0,1,0,0.25,0.25,0.75,1,1,0.25,0.25,0,0,0,0,4,0,0,4,0,0,53,9
37387,23,14,9,2,1,0.087,0.043,0.391,0.609,5,3,0.217,0.13,2,1,0,0,5,0,0,21,2,17,133,1
37388,2,1,1,0,0,0,0,0.5,0.5,0,0,0,0,0,1,1,0,0,0,0,1,1,0,65,41
37389,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,9,9
37390,4,3,1,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,1,0,4,0,3,86,56
37391,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,15,15
37392,17,10,7,2,0,0.118,0,0.412,0.588,5,1,0.294,0.059,3,2,0,6,5,0,1,7,10,3,171,3
37393,18,13,5,1,5,0.056,0.278,0.278,0.722,8,7,0.444,0.389,1,2,1,10,5,0,0,7,11,0,33,6
37394,44,33,11,4,11,0.091,0.25,0.25,0.75,10,18,0.227,0.409,3,7,0,19,9,0,1,18,26,8,111,2
37395,2,2,0,0,1,0,0.5,0,1,0,1,0,0.5,0,0,0,2,0,0,0,0,2,0,20,12
37396,2,0,2,1,0,0.5,0,1,0,2,0,1,0,1,0,0,2,0,0,0,0,2,0,12,2
37397,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,52,52
37398,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,7,7
37399,2,0,2,1,0,0.5,0,1,0,2,0,1,0,0,1,1,0,0,0,0,1,1,0,6,4
37400,7,5,2,2,1,0.286,0.143,0.286,0.714,4,2,0.571,0.286,1,0,0,1,4,0,0,6,1,2,44,5
37401,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,18,13
37402,23,12,11,5,2,0.217,0.087,0.478,0.522,10,7,0.435,0.304,2,1,6,10,3,0,2,4,19,1,30,3
37403,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1
37404,2,0,2,1,0,0.5,0,1,0,2,0,1,0,0,1,1,0,0,0,0,1,1,0,6,5
37405,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,6,6
37406,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,8,8
37407,15,3,12,5,1,0.333,0.067,0.8,0.2,10,1,0.667,0.067,6,1,0,7,2,0,1,5,10,4,56,1
37408,2,0,2,1,0,0.5,0,1,0,2,0,1,0,1,1,0,1,0,0,0,1,1,0,10,2
37409,14,10,4,0,0,0,0,0.286,0.714,1,2,0.071,0.143,0,0,1,5,6,0,2,6,8,0,58,8
37410,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50
37411,24,20,4,0,0,0,0,0.167,0.833,3,0,0.125,0,1,5,0,0,17,0,0,24,0,2,122,7
37412,7,5,2,0,0,0,0,0.286,0.714,1,0,0.143,0,1,0,1,0,5,1,0,6,1,0,41,11
37413,3,2,1,0,0,0,0,0.333,0.667,0,0,0,0,0,1,0,2,0,0,0,1,2,0,118,28
37414,5,0,5,0,0,0,0,1,0,2,0,0.4,0,1,0,0,3,0,0,0,0,5,2,17,11
37415,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,37,37
37416,4,4,0,0,0,0,0,0,1,0,1,0,0.25,0,0,0,1,2,0,0,3,1,1,29,17
37417,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,18
37418,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2,2
37419,3,1,2,0,0,0,0,0.667,0.333,0,0,0,0,1,1,1,0,0,0,0,1,2,1,27,13
37420,8,3,5,3,2,0.375,0.25,0.625,0.375,6,3,0.75,0.375,1,0,0,4,1,0,0,4,4,3,20,5
37421,3,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,127,27
37422,6,2,4,2,0,0.333,0,0.667,0.333,3,2,0.5,0.333,1,2,0,3,0,0,0,3,3,1,22,3
